STATION,YEAR,Cd,Ec,Hv,Ms,Nfl,Ngu,Nm,Pcr,Pe,Ppf,Ppu,Rm,Ppc,Va,Zp,Zm,totobs
WT6.1,1999,0,0.013157894736842105,0,0.13157894736842105,0,0,0,0,0.013157894736842105,0.13157894736842105,0,0.14473684210526316,0.013157894736842105,0.02631578947368421,0.5263157894736842,0,76
XHH4742,1999,0,0.27906976744186046,0,0.20930232558139536,0,0,0,0.11627906976744186,0,0.18604651162790697,0,0.18604651162790697,0,0,0.023255813953488372,0,43
WT6.1,2000,0,0.06756756756756757,0,0.06756756756756757,0,0,0,0,0,0.28378378378378377,0,0.3108108108108108,0.16216216216216217,0.08108108108108109,0.02702702702702703,0,74
ET4.2,2001,0,0.020833333333333332,0,0.020833333333333332,0,0,0,0,0,0.16666666666666666,0,0.5625,0.10416666666666667,0,0.125,0,48
TF3.2,2001,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
WT6.1,2001,0,0.07017543859649122,0,0.04678362573099415,0,0,0,0,0,0.2573099415204678,0,0.2222222222222222,0.16374269005847952,0.017543859649122806,0.2222222222222222,0,171
WT8.1,2001,0,0.2,0,0.2,0,0,0,0,0,0,0,0,0,0,0.6,0,5
XHH4742,2002,0,0.16666666666666666,0,0,0,0,0,0,0,0,0,0.5,0.3333333333333333,0,0,0,6
CB3.1,2003,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CB3.2,2003,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ET3.1,2003,0,0.25,0,0.5,0,0,0,0,0,0,0,0,0,0.25,0,0,4
ET4.2,2003,0,0.03225806451612903,0,0.1935483870967742,0,0,0,0,0,0.3548387096774194,0,0.3870967741935484,0.03225806451612903,0,0,0,31
ET4.2,2004,0,0.21739130434782608,0.043478260869565216,0.30434782608695654,0,0,0,0,0,0.2608695652173913,0,0.13043478260869565,0.043478260869565216,0,0,0,23
XHH4742,2004,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
ET3.1,2005,0,0.3333333333333333,0,0.3333333333333333,0,0,0,0,0,0,0,0,0,0.3333333333333333,0,0,3
ET4.2,2005,0,0.18181818181818182,0,0.24242424242424243,0,0,0,0,0,0.2727272727272727,0,0.2727272727272727,0.030303030303030304,0,0,0,33
ET4.2,2006,0,0.08,0,0.12,0,0,0,0,0,0.38,0,0.2,0.08,0,0.14,0,50
WT5.1,2006,0,0.004545454545454545,0,0.35909090909090907,0,0,0,0.022727272727272728,0,0.09090909090909091,0,0,0.00909090909090909,0.2909090909090909,0.22272727272727272,0,220
WT7.1,2006,0,0.042735042735042736,0,0.1794871794871795,0,0,0,0,0,0.24786324786324787,0.008547008547008548,0.17094017094017094,0.05128205128205128,0,0.29914529914529914,0,117
CB2.1,2007,0,0.058823529411764705,0.058823529411764705,0.17647058823529413,0,0,0,0.058823529411764705,0,0.058823529411764705,0.058823529411764705,0,0,0.5294117647058824,0,0,17
CB3.2,2007,0,0.09090909090909091,0,0,0,0.09090909090909091,0,0,0,0.09090909090909091,0,0.2727272727272727,0.2727272727272727,0,0.18181818181818182,0,11
ET4.2,2007,0,0.175,0,0.15,0,0,0,0,0,0.225,0,0.35,0.05,0,0.05,0,40
WT7.1,2007,0,0.010638297872340425,0,0.05319148936170213,0,0,0,0,0,0.2978723404255319,0,0.2765957446808511,0,0,0.3617021276595745,0,94
CB3.1,2008,0,0.3333333333333333,0,0.26666666666666666,0,0,0,0.06666666666666667,0,0,0,0,0.3333333333333333,0,0,0,15
ET4.2,2008,0,0.05855855855855856,0,0.1036036036036036,0,0,0,0,0,0.36936936936936937,0,0.0945945945945946,0.18468468468468469,0,0.1891891891891892,0,222
WT7.1,2008,0,0.048672566371681415,0,0.168141592920354,0,0,0,0,0,0.3495575221238938,0,0.17256637168141592,0.048672566371681415,0,0.21238938053097345,0,226
ET4.2,2009,0,0.037383177570093455,0,0.04672897196261682,0,0,0,0,0,0.4766355140186916,0,0.3177570093457944,0.09345794392523364,0,0.028037383177570093,0,107
WT5.1,2009,0,0.02912621359223301,0,0.313915857605178,0,0,0,0.032362459546925564,0,0.18122977346278318,0.05177993527508091,0,0.042071197411003236,0.16828478964401294,0.18122977346278318,0,309
WT7.1,2009,0,0.019230769230769232,0,0.0673076923076923,0,0,0,0,0,0.4326923076923077,0.009615384615384616,0.10576923076923077,0.11538461538461539,0,0.25,0,104
ET4.2,2010,0,0.15384615384615385,0,0.1111111111111111,0,0,0,0,0,0.3162393162393162,0,0.39316239316239315,0.02564102564102564,0,0,0,117
ET4.2,2011,0,0.3946360153256705,0,0.06513409961685823,0,0,0,0,0,0.07662835249042145,0,0.4559386973180077,0,0,0.007662835249042145,0,261
WT5.1,2011,0,0.03488372093023256,0,0.36046511627906974,0,0,0,0.040697674418604654,0,0.08139534883720931,0.023255813953488372,0,0.0755813953488372,0.38372093023255816,0,0,172
WT6.1,2016,0,0.21428571428571427,0,0.14285714285714285,0,0,0,0,0,0.35714285714285715,0,0.2857142857142857,0,0,0,0,14
ET4.2,2017,0,0.14814814814814814,0,0.3333333333333333,0,0,0,0,0,0.3333333333333333,0,0.18518518518518517,0,0,0,0,27
WT6.1,2017,0,0.14285714285714285,0,0.42857142857142855,0,0,0,0,0,0.14285714285714285,0,0.2857142857142857,0,0,0,0,7
CB3.1,2019,0,0.5,0,0.125,0,0,0,0,0,0,0,0,0,0.375,0,0,8
WT8.1,2019,0,0.14285714285714285,0,0.14285714285714285,0,0,0,0,0,0.14285714285714285,0,0.2857142857142857,0.14285714285714285,0,0.14285714285714285,0,7
XHH4742,2019,0,0.5396825396825397,0,0.1111111111111111,0,0,0,0,0,0.015873015873015872,0,0.3333333333333333,0,0,0,0,63
WT8.3,1985,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
ET2.2,1986,0,0,0,0.3333333333333333,0,0,0,0,0,0,0,0,0,0.6666666666666666,0,0,6
TF2.3,1986,0,0,0.3076923076923077,0.6153846153846154,0,0,0,0,0,0,0,0,0,0.07692307692307693,0,0,13
WT8.2,1986,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
WT8.3,1986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
CB2.1,1987,0,0,0,0.6923076923076923,0,0,0,0,0,0,0,0,0.07692307692307693,0.23076923076923078,0,0,13
CB2.1,1990,0,0,0.1111111111111111,0.48148148148148145,0,0,0,0.037037037037037035,0,0,0,0,0.037037037037037035,0.3333333333333333,0,0,27
ET3.1,1990,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0.5,0,0,4
XFB1986,1991,0,0,0.5185185185185185,0.4074074074074074,0,0,0,0.037037037037037035,0,0,0,0,0,0.037037037037037035,0,0,27
CB2.1,1993,0,0,0.06818181818181818,0.6363636363636364,0,0,0,0,0,0,0,0,0.022727272727272728,0.2727272727272727,0,0,44
TF2.3,2001,0,0,0.1935483870967742,0.1935483870967742,0,0.03225806451612903,0.22580645161290322,0,0,0,0,0,0,0.3548387096774194,0,0,31
ET2.3,2004,0,0,0,0.42857142857142855,0,0,0,0.14285714285714285,0,0,0,0,0,0.42857142857142855,0,0,7
CB1.1,2010,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0.5,0,0,4
CB2.1,2010,0,0,0,0.2222222222222222,0,0,0,0,0,0,0,0,0,0.7777777777777778,0,0,9
ET1.1,2017,0,0,0.07692307692307693,0,0,0,0.23076923076923078,0,0,0,0,0,0,0.6923076923076923,0,0,13
CB1.1,2019,0,0,0.25,0.25,0,0,0,0,0,0,0,0,0,0.5,0,0,4
ET2.2,1985,0,0,0.3333333333333333,0.3333333333333333,0,0,0,0,0,0,0,0,0.16666666666666666,0.16666666666666666,0,0,6
LE1.3,1986,0,0,0.3333333333333333,0,0,0,0,0,0,0,0,0,0.3333333333333333,0,0,0.3333333333333333,3
MAT0016,1987,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,2
XFB1986,1989,0,0,0.75,0.25,0,0,0,0,0,0,0,0,0,0,0,0,4
PIS0033,1990,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,2
CB2.1,1991,0,0,0.034482758620689655,0.6896551724137931,0,0,0,0,0,0,0,0,0.034482758620689655,0.2413793103448276,0,0,29
CB2.1,1992,0,0,0.030303030303030304,0.6060606060606061,0,0,0,0,0,0,0,0,0.030303030303030304,0.3333333333333333,0,0,33
MAT0016,1994,0,0,0.45161290322580644,0.2903225806451613,0,0,0.1935483870967742,0,0,0,0,0,0,0.06451612903225806,0,0,31
XFB1986,1994,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
MAT0016,1995,0,0,0.3684210526315789,0.15789473684210525,0,0,0.3157894736842105,0,0,0,0,0,0,0.15789473684210525,0,0,38
XFB1986,1995,0,0,0.8,0,0,0,0.2,0,0,0,0,0,0,0,0,0,5
XFB1986,1996,0,0,0.8,0,0,0,0.2,0,0,0,0,0,0,0,0,0,10
ET2.2,1997,0,0,0.2857142857142857,0.42857142857142855,0,0,0,0,0,0,0,0,0,0.2857142857142857,0,0,7
ET2.3,1997,0,0,0.02857142857142857,0.5714285714285714,0,0,0,0.02857142857142857,0,0,0,0,0.05714285714285714,0.3142857142857143,0,0,35
ET3.1,1997,0,0,0.09090909090909091,0.8181818181818182,0,0,0,0,0,0,0,0,0,0.09090909090909091,0,0,11
ET2.3,1998,0,0,0.04,0.64,0,0,0,0,0,0,0,0,0,0.32,0,0,50
ET3.1,1998,0,0,0.16666666666666666,0.8333333333333334,0,0,0,0,0,0,0,0,0,0,0,0,6
ET1.1,1999,0,0,0.2222222222222222,0.5555555555555556,0,0,0.1111111111111111,0,0,0,0,0,0,0.1111111111111111,0,0,9
ET2.3,1999,0,0,0.014084507042253521,0.5211267605633803,0,0,0,0.014084507042253521,0,0,0,0,0.014084507042253521,0.43661971830985913,0,0,71
RET2.2,1999,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.5,0,0,2
XFB1986,1999,0,0,0.8,0,0,0,0.2,0,0,0,0,0,0,0,0,0,5
ET1.1,2000,0,0,0.3333333333333333,0.5555555555555556,0,0,0,0,0,0,0,0,0,0.1111111111111111,0,0,9
ET3.1,2000,0,0,0.058823529411764705,0.7647058823529411,0,0,0.058823529411764705,0,0,0,0,0,0,0.11764705882352941,0,0,34
RET4.2,2000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
TF4.4,2000,0,0,0.18181818181818182,0,0,0,0,0,0,0,0,0,0,0.8181818181818182,0,0,22
ET3.1,2001,0,0,0.42857142857142855,0.5714285714285714,0,0,0,0,0,0,0,0,0,0,0,0,7
TF3.2A,2001,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
TF1.3,2002,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6
TF1.5,2002,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10
TF1.6,2002,0,0,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0,0,3
TF4.2,2002,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
CB2.1,2003,0,0,0.2222222222222222,0.4444444444444444,0,0,0,0,0,0,0,0,0,0.3333333333333333,0,0,9
TF1.5,2003,0,0,0.8571428571428571,0,0,0.14285714285714285,0,0,0,0,0,0,0,0,0,0,7
TF1.6,2003,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
TF3.2A,2003,0,0,0.3333333333333333,0,0,0,0.3333333333333333,0,0,0,0,0,0,0.3333333333333333,0,0,3
WXT0001,2003,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10
XHH4742,2003,0,0,0.42857142857142855,0.14285714285714285,0,0,0,0,0,0,0,0.2857142857142857,0,0,0.14285714285714285,0,7
TF2.3,2004,0,0,0.23809523809523808,0.2857142857142857,0,0,0.09523809523809523,0,0,0,0,0,0,0.38095238095238093,0,0,21
TF3.2A,2004,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4
TF4.2,2004,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,24
TF4.2,2005,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,29
TF4.4,2005,0,0,0.48936170212765956,0,0,0,0,0,0,0,0,0,0,0.5106382978723404,0,0,47
RET4.2,2006,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
TF3.2,2007,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4
TF4.2,2007,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,31
CB2.1,2009,0,0,0.3333333333333333,0.3333333333333333,0,0,0,0,0,0,0,0,0,0.3333333333333333,0,0,3
CB2.2,2009,0,0,0.25,0.25,0,0,0.25,0,0,0,0,0,0,0.25,0,0,4
CB3.1,2009,0,0,0.32432432432432434,0.24324324324324326,0,0,0,0.08108108108108109,0,0,0.32432432432432434,0,0,0.02702702702702703,0,0,37
TF2.3,2009,0,0,0.3333333333333333,0.3333333333333333,0,0,0,0,0,0,0,0,0,0.3333333333333333,0,0,6
TF4.2,2009,0,0,0.8333333333333334,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0,0,6
TF4.4,2009,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0.25,0,0,12
CB3.1,2010,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6
RET5.1A,2010,0,0,0.2222222222222222,0,0,0,0.7777777777777778,0,0,0,0,0,0,0,0,0,9
TF4.4,2010,0,0,0.9629629629629629,0,0,0,0,0,0,0,0,0,0,0.037037037037037035,0,0,27
ET4.1,2016,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.5,0,0,2
TF4.4,2016,0,0,0.8888888888888888,0,0,0,0,0,0,0,0,0,0,0.1111111111111111,0,0,9
TF4.4,2017,0,0,0.7692307692307693,0,0,0,0,0,0,0,0,0.23076923076923078,0,0,0,0,13
TF5.6,2017,0,0,0.2222222222222222,0,0,0,0.7777777777777778,0,0,0,0,0,0,0,0,0,9
XHH4742,2017,0,0,0.25,0.5,0,0,0,0.25,0,0,0,0,0,0,0,0,4
ET6.2,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CB2.1,2019,0,0,0.25,0.125,0,0,0.125,0,0,0,0,0,0,0.5,0,0,8
ET4.1,2019,0,0,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,0,0,12
ET6.2,2019,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CB2.1,1985,0,0,0,0.6666666666666666,0,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,3
CB2.2,1985,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4
CB3.1,1985,0,0,0,0.4,0,0,0,0,0,0.4,0,0,0,0.2,0,0,5
CB5.1W,1985,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
ET2.3,1985,0,0,0,0.6666666666666666,0,0,0,0,0,0,0,0,0,0.3333333333333333,0,0,6
ET3.1,1985,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
ET4.2,1985,0,0,0,0.09090909090909091,0,0,0,0.030303030303030304,0,0.42424242424242425,0,0.3939393939393939,0.030303030303030304,0,0.030303030303030304,0,33
LE2.2,1985,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
RET2.2,1985,0,0,0,0.125,0,0.125,0,0,0,0.125,0,0,0,0.25,0.25,0.125,8
XHH4742,1985,0,0,0,0.14705882352941177,0,0,0,0,0,0.5,0,0.3235294117647059,0,0,0.029411764705882353,0,34
CB2.1,1986,0,0,0,0.7777777777777778,0,0,0,0,0,0,0,0,0,0.2222222222222222,0,0,9
CB3.2,1986,0,0,0,0.06666666666666667,0,0,0,0,0,0.3333333333333333,0,0.4,0,0.06666666666666667,0.13333333333333333,0,15
CB3.3C,1986,0,0,0,0.25,0,0,0,0,0,0,0,0.5,0,0,0.25,0,4
CB5.1W,1986,0,0,0,0.5,0,0,0,0,0,0,0,0.5,0,0,0,0,2
ET3.1,1986,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0.5,0,0,2
RET2.4,1986,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0.5,0,0,2
CB2.2,1987,0,0,0,0.7777777777777778,0,0.037037037037037035,0,0,0,0,0,0,0,0.18518518518518517,0,0,27
CB3.1,1987,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
ET1.1,1987,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6
ET2.3,1987,0,0,0,0.5789473684210527,0,0,0,0,0,0,0,0,0.05263157894736842,0.3684210526315789,0,0,19
LE1.1,1987,0,0,0,0.2,0,0,0,0,0,0,0,0.2,0.6,0,0,0,5
LE1.2,1987,0,0,0,0.3333333333333333,0,0,0,0,0,0,0,0.3333333333333333,0,0,0.3333333333333333,0,3
WT1.1,1987,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
WT2.1,1987,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0.25,0,0,24
CB2.2,1990,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
ET1.1,1990,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
ET2.3,1990,0,0,0,0.8333333333333334,0,0,0,0,0,0,0,0,0,0.16666666666666666,0,0,12
WT3.1,1990,0,0,0,0.3333333333333333,0,0,0,0,0,0,0,0.3333333333333333,0,0.3333333333333333,0,0,3
WT6.1,1990,0,0,0,0.14285714285714285,0,0,0,0,0,0,0,0.14285714285714285,0.42857142857142855,0,0.2857142857142857,0,7
CB2.2,1991,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6
ET2.2,1991,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.5,0,2
ET2.3,1991,0,0,0,0.896551724137931,0,0,0,0,0,0,0,0,0,0.10344827586206896,0,0,29
WT8.1,1991,0,0,0,0.07792207792207792,0,0,0,0,0,0,0,0.025974025974025976,0,0,0.8961038961038961,0,77
CB2.2,1992,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4
ET1.1,1992,0,0,0,0.8888888888888888,0,0,0,0.1111111111111111,0,0,0,0,0,0,0,0,9
ET2.3,1992,0,0,0,0.7142857142857143,0,0,0,0.047619047619047616,0,0.047619047619047616,0,0,0,0.19047619047619047,0,0,21
ET3.1,1992,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0.5,0,0,2
WT3.1,1992,0,0,0,0.6666666666666666,0,0,0,0,0,0,0,0.16666666666666666,0,0,0.16666666666666666,0,6
ET2.3,1993,0,0,0,0.8235294117647058,0,0,0,0.058823529411764705,0,0,0,0,0,0.11764705882352941,0,0,17
ET3.1,1993,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
RET2.4,1993,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
CB2.2,1994,0,0,0,0.6666666666666666,0,0,0,0.3333333333333333,0,0,0,0,0,0,0,0,9
ET1.1,1994,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
ET2.3,1994,0,0,0,0.7142857142857143,0,0,0,0.047619047619047616,0,0,0,0,0.047619047619047616,0.19047619047619047,0,0,21
ET3.1,1994,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
ET4.2,1994,0,0,0,0.3333333333333333,0,0,0,0,0,0.3333333333333333,0,0.041666666666666664,0,0,0.2916666666666667,0,24
LE1.4,1994,0,0,0,0.25,0,0,0,0,0,0,0,0.25,0.25,0,0.25,0,4
WT5.1,1994,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.5,0,2
CB2.2,1995,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
ET1.1,1995,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0.2,0,0,5
ET2.2,1995,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
ET2.3,1995,0,0,0,0.65,0,0,0,0,0,0,0,0,0,0.35,0,0,20
LE1.4,1995,0,0,0,0.07142857142857142,0,0,0,0,0,0,0,0.14285714285714285,0,0,0.7857142857142857,0,14
WT6.1,1995,0,0,0,0.007352941176470588,0,0,0,0,0,0.04411764705882353,0,0.058823529411764705,0.09558823529411764,0,0.7941176470588235,0,136
CB3.1,1996,0,0,0,0.3333333333333333,0,0,0,0,0,0.3333333333333333,0,0,0,0.3333333333333333,0,0,3
ET1.1,1996,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0.25,0,0,4
ET2.2,1996,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
ET3.1,1996,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9
LE1.4,1996,0,0,0,0.14285714285714285,0,0,0,0,0,0,0,0.14285714285714285,0,0,0.7142857142857143,0,7
EE1.1,1997,0,0,0,0.014018691588785047,0,0,0,0,0,0.08411214953271028,0,0.6074766355140186,0.14018691588785046,0,0.14018691588785046,0.014018691588785047,214
LE1.4,1997,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
LE2.2,1997,0,0,0,0.2972972972972973,0,0,0,0,0,0,0,0.013513513513513514,0,0,0.6891891891891891,0,74
WT5.1,1997,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
WT7.1,1997,0,0,0,0.1095890410958904,0,0,0,0,0,0.1506849315068493,0,0.4931506849315068,0.0136986301369863,0,0.2328767123287671,0,73
LE1.4,1998,0,0,0,0.3333333333333333,0,0,0,0,0,0,0,0,0.16666666666666666,0,0.5,0,6
LE2.3,1998,0,0,0,0.1,0,0,0,0,0,0,0,0.1,0,0.1,0.7,0,10
WT7.1,1998,0,0,0,0.13953488372093023,0,0,0,0,0,0.11627906976744186,0,0.06976744186046512,0.023255813953488372,0,0.6511627906976745,0,43
WT8.3,1998,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.5,0,2
CB3.1,1999,0,0,0,0.14285714285714285,0,0,0,0,0,0.42857142857142855,0,0,0,0.42857142857142855,0,0,7
CB3.2,1999,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
WT5.1,1999,0,0,0,0.2857142857142857,0,0,0,0,0,0,0,0,0.2857142857142857,0.2857142857142857,0.14285714285714285,0,7
WT7.1,1999,0,0,0,0.15789473684210525,0,0,0,0,0,0.15789473684210525,0,0.3684210526315789,0.017543859649122806,0,0.2982456140350877,0,57
CB3.1,2000,0,0,0,0.1875,0,0,0,0,0,0.3125,0,0,0.1875,0.3125,0,0,16
WT7.1,2000,0,0,0,0.12359550561797752,0,0,0,0,0,0.34831460674157305,0,0.3595505617977528,0,0,0.16853932584269662,0,89
CB2.2,2001,0,0,0,0.6923076923076923,0,0,0,0,0,0,0,0,0,0.3076923076923077,0,0,13
ET2.3,2001,0,0,0,0.5714285714285714,0,0,0,0,0,0,0,0,0,0.42857142857142855,0,0,14
WT5.1,2001,0,0,0,0.2727272727272727,0,0,0,0,0,0.15151515151515152,0,0.030303030303030304,0.15151515151515152,0.12121212121212122,0.2727272727272727,0,33
WT7.1,2001,0,0,0,0.06666666666666667,0,0,0,0,0,0.17333333333333334,0,0.44,0.17333333333333334,0,0.14666666666666667,0,75
CB2.2,2002,0,0,0,0.6666666666666666,0,0,0,0,0,0,0,0,0,0.3333333333333333,0,0,9
ET1.1,2002,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0.5,0,0,6
ET2.3,2002,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0.5,0,0,6
WT5.1,2002,0,0,0,0.5,0,0,0,0,0,0.16666666666666666,0,0,0,0.3333333333333333,0,0,18
WT7.1,2002,0,0,0,0.10569105691056911,0,0,0,0,0,0.24390243902439024,0,0.35772357723577236,0.056910569105691054,0,0.23577235772357724,0,123
WT8.1,2002,0,0,0,0.36,0,0,0,0,0,0,0,0.08,0.08,0,0.48,0,25
ET2.3,2003,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0.5,0,0,4
LE2.2,2003,0,0,0,0.10526315789473684,0,0,0,0,0,0.05263157894736842,0,0.631578947368421,0.05263157894736842,0,0.10526315789473684,0.05263157894736842,19
WT4.1,2003,0,0,0,0.058823529411764705,0,0,0,0.11764705882352941,0,0.058823529411764705,0,0,0,0.47058823529411764,0.29411764705882354,0,17
WT5.1,2003,0,0,0,0.05128205128205128,0,0,0,0.02564102564102564,0,0.02564102564102564,0,0,0,0.10256410256410256,0.7948717948717948,0,78
WT7.1,2003,0,0,0,0.1,0,0,0,0,0,0.4,0,0.3,0.1,0,0.1,0,20
WT8.1,2003,0,0,0,0.09090909090909091,0,0,0,0,0,0,0,0.2727272727272727,0,0,0.6363636363636364,0,11
ET4.1,2004,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
LE2.2,2004,0,0,0,0.09090909090909091,0,0,0,0,0,0,0,0.7727272727272727,0,0,0.13636363636363635,0,22
WT4.1,2004,0,0,0,0.08,0,0,0,0.08,0,0.04,0,0,0,0.64,0.16,0,25
WT7.1,2004,0,0,0,0.26666666666666666,0,0,0,0,0,0.4111111111111111,0,0.2,0.044444444444444446,0,0.07777777777777778,0,90
WT8.1,2004,0,0,0,0.16666666666666666,0,0,0,0,0,0,0,0.7777777777777778,0,0,0.05555555555555555,0,18
WT8.2,2004,0,0,0,0.24,0,0,0,0,0,0,0,0.006666666666666667,0.12,0,0.6333333333333333,0,150
CB3.1,2005,0,0,0,0.3333333333333333,0,0,0,0,0,0.3333333333333333,0,0,0,0.3333333333333333,0,0,3
ET4.1,2005,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
LE2.2,2005,0,0,0,0.046511627906976744,0,0,0,0,0,0.06976744186046512,0,0.5348837209302325,0.046511627906976744,0,0.16279069767441862,0.13953488372093023,43
WT7.1,2005,0,0,0,0.03333333333333333,0,0,0,0,0,0.6,0,0.3333333333333333,0,0,0.03333333333333333,0,30
WT8.2,2005,0,0,0,0.11982570806100218,0,0,0,0,0,0,0,0,0.06971677559912855,0,0.8104575163398693,0,459
XHH4742,2005,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
CB3.1,2006,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
CB3.2,2006,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
ET2.3,2006,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0.5,0,0,2
ET4.1,2006,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
WT8.2,2006,0,0,0,0.2222222222222222,0,0,0,0,0,0,0,0,0.4444444444444444,0,0.3333333333333333,0,9
WT8.3,2006,0,0,0,0.039473684210526314,0,0,0,0,0,0,0,0,0,0,0.9605263157894737,0,76
XHH4742,2006,0,0,0,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0,3
ET2.3,2007,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0.5,0,0,2
CB2.2,2008,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
WT4.1,2008,0,0,0,0.07692307692307693,0,0,0,0,0,0.46153846153846156,0,0,0,0.46153846153846156,0,0,13
WT4.1,2009,0,0,0,0.45161290322580644,0,0,0,0,0,0.1935483870967742,0,0,0,0.1935483870967742,0.16129032258064516,0,31
WT7.1,2010,0,0,0,0.046153846153846156,0,0,0,0.015384615384615385,0,0.35384615384615387,0,0.2923076923076923,0,0,0.2923076923076923,0,65
ET2.3,2011,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0.5,0,0,8
ET3.1,2011,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0.5,0,0,4
ET5.2,2016,0,0,0,0.5,0,0,0,0,0,0,0,0,0.5,0,0,0,2
